,YearMonth,publication,text,topic_nr,topic_name
97,2013-09,Le Monde,Les climato-sceptiques toujours en embuscade.  ... 'environnement (EPA) et les réglementations qu'elle édicte pour limiter les émissions de gaz à  effet  de  serre des centrales à charbon. Les campagnes des écologistes dévoilant les liens entre climatosceptiques ...,1,1_carbone_france_gaz effet de_émissions de
98,2013-09,Le Monde,"Une étude sur les travaux du GIEC démontre que le groupe d'experts du climat n'a jamais été catastrophiste.  ...  les experts du climat anticipent le rythme à venir des émissions humaines de gaz à  effet  de  serre. En 1999, le GIEC avait ainsi élaboré différents scénarios de développement économique  des plus ...",20,20_la plus chaude_copernicus_record_européen copernicus
99,2013-09,Le Monde,Climat : passons de l'irresponsabilité aux actes!....  ne fautil pas bouder ces déclarations d'intention. Mais ne soyons pas naïfs. Le  changement  climatique n'est plus une question de connaissances. Les scientifiques ont fait leur travail. Les politiques ...,0,0_cop_paris_changement_accord
100,2013-10,Le Monde,"Préserver la diversité des semences, une arme contre la faim dans le monde.  ...  nombre de sousalimentés a baissé de 17 %. Rien n'est gagné pour autant. Le  changement  climatique pourrait gommer ces progrès. La montée du niveau des océans, les sécheresses et les inondations ...",28,28_océans en_île_courants_du niveau des
101,2013-10,Le Monde,"Au Pérou, un parc pour 1 463 variétés de pommes de terre.  ...  de la pomme de terre est double : assurer des ressources aux communautés fragilisées par le  changement  climatique et  « créer une aire de protection de la biodiversité » , affirme Alejandro Argumedo, directeur de l ...",0,0_cop_paris_changement_accord
102,2013-10,Le Monde,"L'Australie sacrifie l'environnement pour relancer son économie.  ...  une priorité. Ce climatosceptique, qui qualifiait en 2009 de  « connerie absolue »  l'attribution du  changement  climatique à l'activité humaine, avait fait des élections législatives de septembre  « un référendum sur la ...",14,14_climat australie_incendies_abbott_par habitant
103,2013-10,Le Monde,"A Grignon, six hectares pour « cultiver autrement ».  ...  sans pesticides, en consommant moins d'énergies fossiles et en émettant moins de gaz à  effet  de  serre, tout en obtenant des rendements convenables, c'est possible, mais cela demande un renouvellement ...",5,5_bolsonaro_changement_brésil_ne
104,2013-10,Le Monde,"En Australie, un gigantesque incendie menace la région de Sydney....  est prévue en mars 2014, fuitait dans le  Sydney Morning Herald . Selon ce document,  "" le  changement  climatique augmentera le nombre de jours de conditions extrêmes propices aux incendies ""  en Australie. Les scientifiques ...",14,14_climat australie_incendies_abbott_par habitant
105,2013-10,Le Monde,"De nouvelles menaces pèsent sur la protection de la Méditerranée.  ...  un tiers des prairies marines ont disparu en un siècle. Ils souffrent d'agressions multiples   changement  climatique, transport maritime, pollutions, tourisme, exploitation minière, surpêche , qui ont toutes pour origine les activités humaines ...",22,22_vanuatu_qui subit_petites îles_continent africain
106,2013-10,Le Monde,"Polémique au Royaume-Uni sur le coût de l'électricité d'origine nucléaire.  ...  C'est trop »,  estime George Monbiot, un environnementaliste, qui soutient pourtant le nucléaire parce qu'il s'agit d'une technologie qui n'émet pas de gaz à  effet  de  serre.  ...",15,15_énergie nucléaire_atome_nucléaire qui_japon
107,2013-10,Le Monde,"Vers des cieux plus cléments.  ...  quartiers d'hiver dans une grange afin d'observer ce curieux phénomène de migration. Le  réchauffement  climatique semble avoir arrêté là les papillons, loin de leur lieu d'hibernation habituel, au Mexique ...",13,13_oiseaux_invasives_exotiques_pollution
108,2013-10,Le Monde,"Un an après l'ouragan Sandy, New York reste vulnérable.  ...  Michael Bloomberg, en juin 2012, lors de la présentation de son plan d'adaptation au  changement  climatique. Ce rapport intitulé « Résilience » a été confié à un groupe de scientifiques mis en place ...",16,16_premières victimes_enfants_santé mentale_pandémie
109,2013-10,Le Monde,"Les contre-vérités du dernier pamphlet climatosceptique.  ...  Groupe d'experts intergouvernemental sur l'évolution du climat (GIEC),  L'Innocence du carbone, l'effet  de  serre remis en question  (Albin Michel, 304 p., 22 euros), le livre du physicien François ...",38,38_climatique notre_droit reste identifié_mouvements migratoires dans_monde gouverné en
110,2013-10,Le Monde,New York veut rouler propre.  ...  l'empreinte carbone de la cité d'ici à 2030. Les émissions de gaz à  effet  de  serre auraient d'ores et déjà baissé de 16 % en 2013. Mais il y a ...,10,10_émissions de_de gaz_effet de serre_gaz effet de
111,2013-11,Le Monde,"Le Sud et le Nord désormais responsables à part égale du réchauffement climatique.  ...  Varsovie, du 11 au 22 novembre, pour la 19e Conférence des Nations unies sur le  changement  climatique. Les émissions cumulées de gaz à  effet  de  serre des pays en développement depuis 1850 ...",9,9_chinois_jinping_pic_la chine et
112,2013-11,Le Monde,Le PIB mondial au gré du changement climatique.  ...  la production économique mondiale sera localisé dans les pays les plus durement frappés par le  changement  climatique. C'est la conclusion d'une étude du cabinet britannique d'analyse des risques Maplecroft ...,16,16_premières victimes_enfants_santé mentale_pandémie
113,2013-11,Le Monde,"Jean-Baptiste Fressoz « Il faut historiciser ce que l'on nomme la crise environnementale ».  ...  thermoindustrielle et s'accélèrent depuis les années 1950 : croissance des émissions de gaz à  effet  de  serre, augmentation des températures, évolution des surfaces de terre exploitées, érosion de la biodiversité, etc ...",16,16_premières victimes_enfants_santé mentale_pandémie
114,2013-11,Le Monde,"Des scientifiques plaident pour l'ajout d'un échelon dans la classification des cyclones.  ...  incertitudes de mesure et le manque de recul sont trop importants pour pouvoir attribuer au  changement  climatique la tendance de l'histoire récente... Une estimation que M. Emanuel juge  « trop conservatrice »  , de ...",7,7_inondations_phénomènes_eaux_par le
115,2013-11,Le Monde,"Climat : la Pologne, championne du charbon, accueille les négociations.  ...  coûte aux pays vulnérables l'incapacité des grands pollueurs à parvenir à un accord :  « Le  changement  climatique avance très vite et quand nous voyons l'état des négociations, oui, la frustration et ...",2,2_europe_union_bruxelles_émissions de
116,2013-11,Le Monde,Catastrophes climatiques : non au fatalisme....  premiers à ne pas assumer des politiques courageuses de réduction des émissions de gaz à  effet  de  serre. Les scientifiques s'attendent à des événements extrêmes de plus en plus en intenses ...,10,10_émissions de_de gaz_effet de serre_gaz effet de
117,2013-11,Le Monde,"Les ratés d'un plan de sauvetage.  ...  étendues de forêts tropicales que les pays industrialisés, au nom de la lutte contre le  changement  climatique, se sont engagés à protéger en lançant un vaste plan et en promettant beaucoup d ...",11,11_déforestation_les forêts_pompiers_tropicales
118,2013-11,Le Monde,"Eldorado pour les consultants, REDD a déjà coûté 7 milliards de dollars.  ...  les pays qui sauront protéger leurs forêts. Et contribuer ainsi à la lutte contre le  changement  climatique. Les 13 millions d'hectares qui disparaissent en moyenne tous les ans, selon les chiffres ...",11,11_déforestation_les forêts_pompiers_tropicales
119,2013-11,Le Monde,L'Australie saborde ses outils de lutte contre le changement climatique.  ...  subventions aux industries polluantes pour les aider à faire baisser leurs émissions de gaz à  effet  de  serre. Ce plan est censé permettre à l'Australie de diminuer ces émissions de CO2 ...,14,14_climat australie_incendies_abbott_par habitant
120,2013-11,Le Monde,"Plancton, saint-jacques, huîtres et autres coquillages menacés par l'acidification des océans.  ...  le phénomène d'acidification des océans est l'une des conséquences les plus périlleuses du  changement  climatique en cours. C'est ce que rappellent sans ambages les conclusions du troisième symposium international ...",31,31_barrière_barrière de corail_récifs_récifs coralliens
121,2013-11,Le Monde,"2,5 millions de morts en trente ans à cause du climat....  années 1980. La Banque mondiale appelle les Etats réunis à Varsovie à agir contre le  réchauffement  climatique. L'actualité aux Philippines ne peut que renforcer ce message : le bilan du typhon Haiyan ...",7,7_inondations_phénomènes_eaux_par le
122,2013-11,Le Monde,La Pologne complique le sommet international de Varsovie sur le climat.  ...  aux objectifs ambitieux que propose la Commission européenne pour réduire les émissions de gaz à  effet  de  serre à l'horizon 2030. Les raisons pour lesquelles les Polonais se sont portés candidats ...,2,2_europe_union_bruxelles_émissions de
123,2013-11,Le Monde,La France hérite du dossier délicat de la négociation climatique.  ...  France d'entraîner l'Union européenne vers des objectifs ambitieux de réduction de gaz à  effet  de  serre pour 2030.  « La France avait joué un rôle important en 2008 dans l'adoption ...,1,1_carbone_france_gaz effet de_émissions de
124,2013-11,Le Monde,"A Varsovie, les Etats balisent la route vers un éventuel accord sur le climat en 2015.  ...  les pays mettent sur la table de premiers engagements chiffrés de réduction de gaz à  effet  de  serre dès 2014, de façon à vérifier leur cohérence avec la volonté de limiter le ...",2,2_europe_union_bruxelles_émissions de
125,2013-11,Le Monde,"Climat : l'avertissement des pays en développement.  A Varsovie, les négociations sur le  changement  climatique, qui se sont achevées samedi 23 novembre, ont une nouvelle fois frôlé l'échec. Il y a bien sûr, pour expliquer cela, une part ...",0,0_cop_paris_changement_accord
126,2013-12,Le Monde,"Sur l'Altiplano péruvien, s'adapter au dérèglement climatique ou partir.  ... A cette latitude, entre l'équateur et le tropique du Capricorne, le  changement  climatique n'est pas une menace lointaine mais une réalité avec laquelle les communautés indiennes, parmi les plus pauvres ...",16,16_premières victimes_enfants_santé mentale_pandémie
127,2013-12,Le Monde,"Près de Saint-Louis du Sénégal, la mer engloutit les villages.  ...  SaintLouis constituait alors une barrière naturelle entre l'océan Atlantique et le fleuve Sénégal. Une protection déjà fragilisée par la montée du niveau de la mer, due au  changement  climatique.  ...",28,28_océans en_île_courants_du niveau des
128,2013-12,Le Monde,"Dominique Méda, « La Mystique de la croissance ».  ...  elle estime que les impératifs de la conversion écologique, rendue indispensable par la menace du  réchauffement  climatique, rendent illusoire tout espoir d'un retour à une croissance forte. Le programme des Nations ...",4,4_macron_les villes_entreprises_dollars
129,2013-12,Le Monde,"L'Europe échoue à limiter l'usage des agrocarburants dans les transports.  ...  des 10 %  pouvait être néfaste pour la sécurité alimentaire mondiale et la lutte contre le  changement  climatique, en raison des changements indirects de l'affectation des sols (CASI). Et ne pas être ...",27,27_communautés locales agissent_climatique vid_en croissance_économie circulaire est
130,2013-12,Le Monde,"Pollution de l'air : les solutions que la France refuse d'adopter.  ...  des avantages : il augmenterait de 6 % les rejets de dioxyde de carbone, principal gaz à  effet  de  serre responsable du  réchauffement  climatique. Le 18 décembre, la Commission européenne doit présenter une révision ...",1,1_carbone_france_gaz effet de_émissions de
